,AS16RHR_v31,AS16D4HR_v31,AS16RHNR_v31,AS16D4HNR_v31,AS16RHR_v33,AS16D4HR_v33,AS16RHNR_v33,AS16D4HNR_v33
8675,0.0,0.0,0.0,0.0,2.9637451868704826e-13,0.0,0.0,0.0
8676,0.0,0.0,0.0,1.6953647633874352e-12,0.0,3.737102283608904e-13,0.0,6.527515219788501e-13
8677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8678,2.5431472369980316e-12,0.0,0.0,0.0,8.719070781258693e-13,0.0,0.0,0.0
8679,0.0,0.0,0.0,0.0,0.0,1.150684855188349e-12,0.0,0.0
8680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8681,0.0,1.5518733489145943e-12,0.0,5.640838798735818e-13,-6.025020269166412e-12,0.0,0.0,-4.724141423734566e-13
8682,-1.6301308102760618e-12,6.746722324624475e-14,0.0,-1.6216296992364195e-12,-7.383316834929635e-13,-1.4960798213787047e-13,0.0,-1.191067458331512e-12
8683,-9.444355562855163e-13,0.0,0.0,0.0,0.0,0.0,-5.601384325230793e-13,0.0
8684,0.0,0.0,0.0,0.0,0.0,-2.3664378054084894e-12,-1.1390434048931543e-12,0.0
8685,0.0,0.0,0.0,-4.756277023628071e-13,0.0,0.0,0.0,0.0
8686,0.0,0.0,0.0,6.127245836884536e-13,0.0,0.0,0.0,1.7582107382524513e-12
8687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817055470160797e-12
8688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8689,0.0,-2.081693965180705e-12,0.0,0.0,-1.4206787495198861e-12,0.0,0.0,0.0
8690,-3.8337248657975973e-13,-2.277877608244818e-13,0.0,0.0,-4.891817192986433e-13,0.0,0.0,-1.5763795034129162e-12
8691,0.0,-1.7250381471681595e-12,-6.453001555531746e-13,0.0,0.0,0.0,0.0,0.0
8692,1.082280245929905e-13,9.218351491576931e-13,-1.0954718141158297e-13,1.3203703286843032e-12,0.0,-1.4313758351577088e-12,0.0,0.0
8693,0.0,0.0,0.0,0.0,4.031079382349873e-12,0.0,0.0,0.0
8694,0.0,0.0,0.0,0.0,0.0,-1.6339279526599125e-12,0.0,0.0
8695,0.0,0.0,0.0,-9.269528657106012e-13,0.0,0.0,0.0,0.0
8696,0.0,-2.8064459722945912e-12,0.0,-8.75424218680299e-13,-1.214665409536405e-12,0.0,0.0,2.5374448560872945e-12
8697,2.1998246355427534e-12,7.477516408887686e-13,0.0,-9.77035993284262e-13,0.0,0.0,0.0,0.0
8698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8330438590420454e-12
8699,-2.68981360091735e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8701,0.0,0.0,0.0,0.0,0.0,6.378582780996136e-13,-4.544573055886611e-12,0.0
8702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8703,0.0,2.3134374101376025e-12,0.0,0.0,0.0,0.0,0.0,0.0
8704,1.1989204088168216e-12,-2.135031350327838e-13,0.0,0.0,0.0,0.0,0.0,0.0
8705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8706,-1.275368544994766e-12,0.0,0.0,6.482659545687393e-13,0.0,0.0,1.9477652430806588e-12,0.0
8707,0.0,5.340623107730408e-13,0.0,0.0,0.0,0.0,-2.6195313329799186e-12,4.204598390678522e-13
8708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8709,-3.2414353054265565e-13,0.0,4.924818819239166e-13,9.831596920626946e-13,0.0,0.0,3.1224777083140945e-13,0.0
8710,0.0,-5.4806114853039935e-14,0.0,0.0,0.0,0.0,-9.508728828088544e-13,-1.016311163049755e-12
8711,0.0,0.0,0.0,0.0,-2.89752332300028e-13,0.0,0.0,0.0
8712,0.0,0.0,6.579913223700183e-13,-2.1115530535605537e-12,0.0,0.0,5.42728006599353e-13,0.0
8713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8714,3.160582416846236e-13,-9.724629775278233e-13,0.0,7.570328912688463e-13,0.0,0.0,1.3715187427190801e-13,0.0
8715,0.0,0.0,0.0,0.0,0.0,-6.181990510371144e-13,4.193469721990094e-12,0.0
8716,0.0,-6.400038540201323e-13,0.0,-1.4376747880170693e-12,2.049690735414924e-12,-4.794177633531698e-13,2.8433560948310702e-12,0.0
8717,6.859144724339436e-13,0.0,1.6885152730243694e-12,0.0,0.0,0.0,0.0,2.3490601045403368e-12
8718,9.412521406796748e-14,-1.6431541241294305e-12,0.0,0.0,0.0,-1.8219455543735933e-12,1.4114570905337379e-12,0.0
8719,2.4574137586071455e-13,-8.150058471278372e-13,0.0,3.4702505974620615e-13,1.7329967694664825e-12,0.0,1.169972747037772e-13,-2.4455264367821146e-12
8720,0.0,3.208934953793632e-13,0.0,0.0,0.0,0.0,0.0,9.619051709725129e-13
8721,0.0,0.0,-5.876450356370473e-13,0.0,-2.830180180709757e-12,0.0,-1.7744589081523661e-13,0.0
8722,0.0,-6.528059317922058e-14,0.0,0.0,0.0,0.0,0.0,0.0
8723,-2.975049352740047e-12,0.0,-5.17915004655625e-13,0.0,-1.6153393545565907e-12,1.2115990931148892e-12,0.0,5.207025708249964e-13
8724,0.0,0.0,0.0,0.0,0.0,7.849008697541499e-13,5.466493771348789e-13,3.475117609442594e-12
8725,1.0654453679974325e-12,1.2592215994634858e-12,0.0,0.0,4.0018301131352725e-12,0.0,-2.295030399306042e-12,0.0
8726,0.0,0.0,-8.753064087612089e-13,0.0,0.0,0.0,-1.4494160586240272e-12,0.0
8727,0.0,0.0,0.0,0.0,0.0,2.684410345804675e-12,0.0,0.0
8728,0.0,0.0,0.0,0.0,9.06662953256908e-13,-9.959771149729572e-14,1.5009395464789904e-12,0.0
8729,0.0,-1.0845128592555915e-12,0.0,0.0,-4.951680480649017e-12,0.0,4.784709808941085e-13,0.0
8730,0.0,0.0,-1.7890331449249276e-12,0.0,0.0,3.858203488264786e-12,0.0,0.0
8731,0.0,0.0,0.0,0.0,0.0,-3.244486704266835e-13,-1.8922836515610556e-12,0.0
8732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8733,0.0,0.0,0.0,0.0,1.161747545973312e-12,0.0,0.0,6.480439803545434e-13
8734,0.0,0.0,2.966418761642115e-13,1.382642583147879e-12,0.0,0.0,0.0,1.6313029492833093e-13
8735,0.0,-3.4534793018184054e-13,-1.545638157114684e-12,-2.231512561336716e-13,0.0,0.0,0.0,0.0
8736,-1.0037944289475341e-12,0.0,0.0,0.0,0.0,4.819223505114482e-13,-4.0903901913292917e-13,0.0
8737,-1.9412137795675263e-12,0.0,0.0,2.4632274462068396e-12,-8.940601572267459e-13,0.0,2.3048573437775306e-12,-6.412500998594755e-13
8738,0.0,0.0,-1.3229995175586778e-12,0.0,0.0,0.0,-5.15386951073569e-13,0.0
8739,0.0,-8.109914795579869e-13,0.0,-2.055580067070933e-12,6.010112227318858e-13,0.0,0.0,0.0
8740,0.0,0.0,0.0,1.9178580828395426e-12,0.0,0.0,0.0,0.0
8741,0.0,3.5150611335556644e-12,8.11470453138842e-13,0.0,-1.7689579469232446e-12,0.0,7.340453063679358e-13,0.0
8742,-1.9191388691376306e-13,0.0,0.0,0.0,-9.445424089514329e-14,0.0,0.0,0.0
8743,0.0,0.0,-3.9296123413634787e-13,0.0,0.0,0.0,-4.242058981883443e-13,0.0
8744,0.0,0.0,-1.7873793794345365e-14,0.0,8.783680377222282e-13,0.0,0.0,-6.325784484089605e-13
8745,0.0,0.0,0.0,0.0,-1.2073950956192487e-12,0.0,3.138906528911772e-12,-2.3951363340814687e-13
8746,0.0,0.0,7.95492141858158e-13,0.0,8.575217996474994e-13,0.0,0.0,0.0
8747,1.4613772645421552e-13,0.0,0.0,-2.12372089852812e-13,0.0,0.0,-4.715335268622875e-13,0.0
8748,0.0,0.0,0.0,0.0,-1.864174750468492e-12,0.0,0.0,0.0
8749,0.0,0.0,-1.8044580980203036e-12,0.0,-1.6618478991581392e-12,-8.616899239716453e-13,0.0,0.0
8750,0.0,0.0,-1.0562672133772722e-12,-1.2016959207195985e-12,1.488056122976675e-14,0.0,-7.520059031221821e-13,0.0
8751,0.0,0.0,2.3765727480169244e-12,0.0,0.0,0.0,0.0,1.0492457023016367e-12
8752,0.0,0.0,0.0,0.0,0.0,0.0,2.1006616252684094e-12,0.0
8753,0.0,-4.957606574319563e-13,0.0,0.0,2.369146420235437e-12,0.0,0.0,0.0
8754,0.0,0.0,-8.785912335725594e-13,0.0,-8.748754205048246e-13,-9.793575742202439e-14,0.0,-6.531064390892353e-13
8755,-9.406417671015067e-13,0.0,0.0,0.0,0.0,0.0,0.0,-1.0802689058303417e-12
8756,0.0,-2.3198246914591384e-12,0.0,0.0,1.1011488664783178e-12,0.0,0.0,-2.38745411932041e-12
8757,0.0,0.0,0.0,-1.2039678941283163e-12,0.0,0.0,-4.086716675456449e-15,0.0
8758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6046644265505093e-12
8759,-9.63027184415612e-13,-4.3440384180283173e-13,0.0,0.0,0.0,1.6999989204105388e-12,0.0,0.0
8760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8761,0.0,2.1348772505166012e-13,0.0,-1.2507342626474103e-12,-2.916421629941077e-13,0.0,0.0,-7.584719531619187e-13
8762,0.0,0.0,0.0,0.0,6.570484913185823e-13,0.0,0.0,8.851892437936141e-13
8763,0.0,0.0,0.0,0.0,3.79266768429478e-13,-2.91265514660844e-12,1.286094058431102e-12,0.0
8764,-6.662663958300568e-13,1.0844677641883508e-12,-8.126739044737216e-13,0.0,0.0,0.0,0.0,0.0
8765,-4.4516554183448357e-13,-1.4369860183940046e-12,1.0652337186049752e-12,0.0,0.0,-2.127467478422999e-12,-1.0679149091950427e-12,0.0
8766,0.0,0.0,8.352973673509269e-13,0.0,0.0,0.0,-5.432341092941565e-13,0.0
8767,0.0,0.0,0.0,4.669242026817184e-13,6.843983954224577e-13,0.0,0.0,-3.889090634529432e-12
8768,0.0,0.0,0.0,0.0,0.0,0.0,6.576400495544782e-14,1.8689358942266606e-12
8769,-8.08590109662754e-13,-2.486878200105857e-12,0.0,0.0,-2.302287502120793e-12,0.0,0.0,2.798285848950358e-13
8770,0.0,0.0,0.0,0.0,-8.629590170798612e-13,0.0,0.0,0.0
8771,0.0,0.0,0.0,0.0,-1.3153802162137099e-12,0.0,0.0,-1.761973810540634e-13
8772,-5.782440931827055e-13,0.0,0.0,0.0,3.6466437932324465e-12,0.0,0.0,0.0
8773,-3.8559003568208107e-13,0.0,-1.1478465808393885e-12,-4.350553561095105e-13,0.0,0.0,0.0,-1.4506189537941894e-12
8774,-2.172527054485282e-12,0.0,0.0,-7.892705703768238e-13,0.0,0.0,0.0,0.0
8775,0.0,0.0,0.0,2.438138461949069e-12,0.0,0.0,0.0,1.1288818369299687e-13
8776,-7.014375758355741e-13,0.0,0.0,0.0,0.0,0.0,0.0,8.196268615357891e-13
8777,-4.434447881468236e-13,0.0,0.0,0.0,0.0,0.0,-1.5559617503405098e-12,0.0
8778,0.0,0.0,0.0,0.0,1.5242134474427869e-12,0.0,0.0,0.0
8779,0.0,0.0,-3.067802215850515e-13,0.0,0.0,0.0,0.0,0.0
8780,-1.4653838351204118e-12,-2.648282429133899e-12,-9.54432654761438e-13,0.0,0.0,0.0,0.0,0.0
8781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8782,8.457484490848691e-13,-3.0125711365195e-13,-1.3050278217060451e-12,0.0,2.4585621165905042e-12,0.0,0.0,0.0
8783,-2.8018351300853207e-12,1.1117866711054278e-12,-2.984522115793453e-13,0.0,0.0,0.0,1.9259057888938945e-12,1.3384766800045021e-13
8784,0.0,-1.7948261470446565e-12,0.0,-1.8666034815906707e-12,0.0,0.0,1.3742771400229451e-12,0.0
8785,-2.4183137950549465e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8786,-1.3547193583749426e-13,0.0,0.0,4.97954907449194e-13,0.0,0.0,0.0,0.0
8787,0.0,-1.3077210337450294e-12,0.0,0.0,0.0,0.0,0.0,-8.582154154232915e-14
8788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.939760977873298e-13
8789,0.0,0.0,0.0,0.0,-3.493137716689861e-13,0.0,0.0,-2.353402083412455e-12
8790,0.0,1.326140343257296e-13,-9.22032582164382e-13,0.0,-2.2047321942066282e-12,0.0,0.0,0.0
8791,0.0,0.0,0.0,-4.299502907194669e-13,0.0,4.1234118270495755e-13,0.0,0.0
8792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8793,-7.339902976490567e-13,0.0,2.5940387031266367e-12,1.5906855283498937e-12,-3.4739347673944e-12,0.0,0.0,0.0
8794,-1.710896442766728e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8795,1.353260046817187e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.637475577211445e-13
8796,0.0,4.907913560868292e-12,0.0,0.0,0.0,0.0,-1.2850331044843816e-12,0.0
8797,0.0,0.0,0.0,-1.3465310576273241e-12,0.0,0.0,0.0,0.0
8798,-1.0809653708412785e-12,0.0,0.0,0.0,0.0,0.0,9.759617440531503e-14,1.3340736962189416e-12
8799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8800,0.0,0.0,0.0,0.0,1.736848062174165e-12,0.0,-3.3396162233684345e-13,0.0
8801,0.0,0.0,0.0,0.0,8.693598742333603e-13,0.0,0.0,0.0
8802,0.0,1.6996746271806095e-12,3.982221515147727e-13,-8.508512367553162e-13,0.0,-4.858881204481982e-14,-1.376039296777023e-12,0.0
8803,0.0,0.0,-8.427666103346704e-13,0.0,0.0,0.0,0.0,0.0
8804,0.0,0.0,0.0,0.0,0.0,0.0,6.819542851382393e-13,1.0052934015703234e-12
8805,0.0,0.0,0.0,0.0,3.8327132639674283e-13,0.0,0.0,0.0
8806,0.0,0.0,0.0,0.0,0.0,0.0,-1.6641249211653524e-12,0.0
8807,5.879943991532112e-14,6.733194050737741e-13,2.676301055099342e-13,0.0,0.0,2.8557338691265247e-12,0.0,-1.6311007044053367e-12
8808,0.0,0.0,0.0,0.0,4.355803181304921e-12,0.0,0.0,8.122478617201237e-13
8809,0.0,0.0,0.0,0.0,0.0,0.0,6.12931878087385e-13,0.0
8810,1.1144215300817432e-12,0.0,-1.532866209679946e-12,0.0,0.0,0.0,1.2193304262722289e-12,0.0
8811,-1.4340216794130634e-12,0.0,0.0,0.0,0.0,-1.2370790652915808e-12,0.0,1.4707511013872365e-13
8812,1.3419795098187902e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8813,0.0,0.0,0.0,-8.006008856789594e-13,0.0,0.0,0.0,0.0
8814,1.6820971298620748e-12,0.0,0.0,0.0,3.4309914346282253e-12,0.0,0.0,0.0
8815,0.0,1.4465764827020985e-12,-1.9007342440733565e-12,1.983882624741814e-13,-1.3162833779412952e-12,0.0,5.121806136328207e-13,0.0
8816,3.8619752529554213e-13,0.0,0.0,0.0,0.0,-1.166220032951003e-12,1.3378449543569034e-12,0.0
8817,0.0,0.0,-1.5513391827152257e-12,0.0,0.0,0.0,0.0,0.0
8818,0.0,0.0,0.0,0.0,0.0,0.0,1.0660950319495864e-12,0.0
8819,1.1229380631435103e-12,0.0,0.0,0.0,-3.6434867786950297e-13,0.0,0.0,0.0
8820,0.0,0.0,0.0,0.0,1.0063827083704734e-13,0.0,-2.2266666274447546e-13,-1.6011427218784382e-12
8821,0.0,0.0,0.0,9.160721024124326e-14,-1.6477282066221077e-12,0.0,0.0,0.0
8822,0.0,0.0,0.0,-7.259064056835243e-13,-3.9501149258502855e-13,0.0,0.0,0.0
8823,0.0,0.0,-3.019432144534757e-12,0.0,6.67629400957994e-13,0.0,0.0,0.0
8824,0.0,0.0,0.0,-7.800676496878622e-13,0.0,1.8560274668246144e-12,0.0,0.0
8825,1.8207520664355297e-12,0.0,0.0,0.0,0.0,1.507573470240266e-12,0.0,0.0
8826,0.0,0.0,-4.867355251101862e-13,0.0,0.0,0.0,0.0,0.0
8827,6.377012291510938e-14,0.0,0.0,5.306632321643015e-13,0.0,0.0,1.4683042641893261e-12,0.0
8828,1.6134028673327482e-12,0.0,-1.3909919377663584e-12,1.9114260827653335e-12,2.2748381613999073e-12,0.0,1.5290843250246816e-12,-1.401199276590845e-13
8829,0.0,1.1301464077048614e-12,0.0,0.0,0.0,5.170054303996898e-13,-2.0188104139020277e-12,0.0
8830,0.0,0.0,0.0,0.0,0.0,1.7023346475625656e-12,1.5017988035046278e-12,-1.184272353284307e-12
8831,0.0,0.0,0.0,0.0,0.0,0.0,4.82790135694376e-12,0.0
8832,0.0,0.0,0.0,-1.3445824945536324e-12,0.0,2.9644987848420735e-14,-3.8039648869552756e-12,0.0
8833,0.0,0.0,0.0,0.0,-2.173400145487735e-12,0.0,0.0,-1.1052604542371149e-12
8834,2.732027874198883e-12,0.0,0.0,9.625705625316555e-13,0.0,1.891771700685864e-12,0.0,3.8590743205365176e-13
8835,0.0,0.0,-1.0570182136190207e-12,-1.159594372924438e-12,0.0,-5.785324406914513e-13,0.0,0.0
8836,0.0,0.0,-2.0621846443464005e-13,-1.0824877763099073e-13,2.549444408150233e-13,0.0,0.0,0.0
8837,0.0,9.480196825756079e-13,0.0,0.0,2.9926331269809616e-12,1.3450671000707562e-12,-2.8623785380797936e-12,-7.845514676156998e-13
8838,0.0,-1.0950673799023653e-12,0.0,-1.0575823994368528e-12,7.923377096699984e-13,0.0,-2.366787342468425e-12,0.0
8839,0.0,0.0,0.0,7.65135242199867e-14,0.0,0.0,5.30136928354231e-12,0.0
8840,-9.159391856156175e-13,0.0,-1.943224959418301e-12,1.5721437187546138e-12,0.0,0.0,0.0,0.0
8841,0.0,0.0,-1.0295669968822873e-12,0.0,-1.4330748773012327e-12,0.0,0.0,0.0
8842,-2.0729385304508373e-12,0.0,4.481161400131605e-13,4.822949268030856e-13,0.0,0.0,0.0,3.0555846309591558e-12
8843,0.0,0.0,2.1235565641016106e-12,0.0,0.0,0.0,-8.441700833607987e-13,0.0
8844,0.0,0.0,1.1159374647447407e-12,7.676393373036029e-14,0.0,0.0,6.508974420580625e-12,5.553605537074227e-13
8845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8846,0.0,0.0,0.0,0.0,0.0,-4.441507266798203e-13,-8.292070995724923e-13,0.0
8847,0.0,0.0,0.0,0.0,-9.361532870220191e-13,0.0,0.0,0.0
8848,0.0,0.0,-9.785358654338174e-14,0.0,-1.121789231405491e-12,0.0,9.606807747757936e-13,-1.6070548286485409e-12
8849,0.0,3.22831559236226e-14,0.0,0.0,8.730326109880478e-13,0.0,0.0,2.0068268417784403e-12
8850,0.0,1.3405532114481803e-12,0.0,0.0,0.0,-3.7188405382995705e-13,0.0,2.7888579972348943e-12
8851,-6.785889885416201e-13,0.0,0.0,0.0,-5.992137839655677e-12,5.320983984606202e-13,0.0,0.0
8852,0.0,0.0,0.0,0.0,0.0,0.0,-3.680934441450719e-12,0.0
8853,0.0,0.0,-1.0033813955534518e-12,0.0,0.0,0.0,2.1685873797316244e-12,0.0
8854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8855,0.0,-2.850861980456277e-13,2.2409543029508135e-12,0.0,0.0,0.0,0.0,0.0
8856,0.0,0.0,0.0,0.0,0.0,0.0,-1.1984987218427157e-12,0.0
8857,0.0,-5.52190336194115e-13,0.0,0.0,3.4692910206962203e-12,0.0,0.0,0.0
8858,-1.923112758955262e-13,0.0,2.2920686033101515e-13,0.0,0.0,2.2666888326944519e-13,0.0,0.0
8859,0.0,1.0768277560053951e-12,0.0,0.0,-1.3110112887016412e-12,0.0,0.0,0.0
8860,0.0,1.3408315775156527e-12,0.0,-1.9744412334100436e-12,0.0,0.0,0.0,0.0
8861,3.531032954915538e-13,0.0,0.0,-3.4429799251713244e-13,0.0,1.3373081195533453e-12,0.0,0.0
8862,0.0,1.2766684249130418e-12,-1.6283463380633632e-12,0.0,-3.821123429431293e-12,0.0,0.0,0.0
8863,0.0,0.0,0.0,1.0620711270769911e-12,1.0187219063199432e-12,0.0,0.0,-1.3973621331092492e-12
8864,0.0,0.0,3.605922339349208e-13,0.0,0.0,0.0,0.0,0.0
8865,1.3995991823415148e-12,0.0,0.0,0.0,4.3184015266599575e-12,0.0,-1.6857176512908586e-12,-1.8900547238707243e-12
8866,-1.3967507636791144e-12,-3.1133295914526056e-12,-1.0162297530316647e-12,0.0,-2.0789575177638755e-13,0.0,0.0,0.0
8867,0.0,0.0,0.0,9.165975994934896e-13,1.6396523416356348e-12,-6.379555839439793e-13,0.0,2.522735732839166e-12
8868,0.0,-1.84544249339076e-12,-3.3831392930334564e-13,0.0,0.0,0.0,-1.97478779552037e-12,0.0
8869,0.0,0.0,0.0,-8.898480241852433e-13,0.0,-1.222845415024803e-12,-5.37047671667821e-13,2.3093825894901157e-12
8870,0.0,0.0,0.0,3.69782939820219e-12,0.0,0.0,0.0,0.0
8871,0.0,-2.2130769073083365e-13,8.26767083296382e-13,0.0,0.0,0.0,0.0,0.0
8872,-2.3461838139517405e-12,0.0,0.0,0.0,-1.6578273741356673e-12,0.0,0.0,0.0
8873,0.0,2.8645914416377505e-12,0.0,-2.494618988717396e-13,0.0,0.0,0.0,0.0
8874,0.0,0.0,0.0,0.0,-1.42188141833704e-12,1.5065087743446766e-12,-3.5518036326686137e-12,0.0
8875,0.0,0.0,0.0,0.0,0.0,0.0,-2.2999400913604e-13,0.0
8876,0.0,0.0,-2.8024428662104777e-13,1.7221192159237966e-12,2.0542289101488777e-13,0.0,-8.703192245905623e-13,0.0
8877,0.0,-5.572697581413109e-14,0.0,0.0,0.0,0.0,0.0,0.0
8878,6.723046861681062e-13,-4.715927153884733e-13,1.3283864510659352e-12,8.098645242849824e-13,1.4543629742719003e-12,0.0,0.0,0.0
8879,0.0,0.0,1.502137747668749e-13,1.4069773224652621e-12,3.5719565501687417e-12,0.0,0.0,1.3057588789164803e-12
8880,0.0,0.0,-2.432594736577223e-12,0.0,-3.632366346433356e-12,0.0,3.1116658515472848e-12,0.0
8881,0.0,0.0,-1.393289152653471e-13,0.0,0.0,0.0,-2.041426868835114e-12,0.0
8882,2.0561556197380436e-13,0.0,0.0,-9.296421117471526e-13,0.0,-8.82664649848221e-13,-3.036953245150453e-13,-2.978505907404172e-13
8883,0.0,-8.270676319465785e-13,0.0,0.0,0.0,0.0,0.0,0.0
8884,3.770339431014292e-13,0.0,0.0,0.0,0.0,0.0,-4.569780384585108e-12,0.0
8885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8975376305753066e-14
8886,0.0,0.0,0.0,-1.2018609067155004e-13,-3.0811497419171254e-12,0.0,0.0,0.0
8887,0.0,0.0,0.0,1.5507357389811556e-13,2.924103706079849e-12,-8.987611264129642e-13,0.0,0.0
8888,0.0,0.0,0.0,0.0,-4.318280819485517e-12,0.0,1.7510854159384548e-12,0.0
8889,0.0,0.0,2.0216723192007365e-13,0.0,0.0,0.0,0.0,0.0
8890,0.0,-6.567099798171416e-13,0.0,0.0,-1.0094308560066481e-12,0.0,0.0,0.0
8891,-1.0183357830681002e-12,0.0,1.722340926275589e-13,-4.167819810583006e-13,1.431261268077974e-12,0.0,-5.617100106942678e-13,0.0
8892,0.0,-5.234241737409246e-13,-1.556440929859001e-12,-8.358665135261929e-14,0.0,0.0,0.0,0.0
8893,-5.0085620492878825e-15,0.0,0.0,0.0,0.0,0.0,0.0,-3.064475379995814e-12
8894,0.0,-9.703758784765549e-13,0.0,0.0,0.0,-1.2289164733011184e-12,-1.640829555011665e-14,0.0
8895,0.0,0.0,0.0,0.0,0.0,8.269433263923359e-13,1.3290164900484269e-12,0.0
8896,0.0,0.0,5.786419929161667e-13,0.0,0.0,0.0,-1.3314807296252817e-12,0.0
8897,1.4986745585938358e-12,0.0,7.780524321360709e-13,0.0,0.0,0.0,-1.4466203528379532e-12,4.72681445127455e-12
8898,-1.9597369655152686e-12,-2.019687028170824e-13,0.0,0.0,0.0,0.0,-5.280565828471809e-12,1.6092006299319394e-12
8899,1.0002704446141438e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8900,-2.6845700486409386e-13,2.0548698822055554e-12,0.0,1.7857726902859341e-12,0.0,0.0,0.0,0.0
8901,0.0,0.0,0.0,0.0,0.0,-2.0361959926321178e-13,0.0,0.0
8902,-9.04199908393293e-13,0.0,0.0,1.5863967929135806e-12,0.0,0.0,-1.5320126861006428e-12,0.0
8903,0.0,0.0,-6.154965011992915e-13,0.0,0.0,0.0,0.0,0.0
8904,0.0,-2.6100051395081862e-12,0.0,0.0,0.0,0.0,0.0,0.0
8905,0.0,2.5736435532192762e-12,-9.422363099793784e-13,0.0,1.2831860809701965e-12,0.0,-2.5238193662067507e-12,0.0
8906,0.0,-1.0924399396263683e-13,0.0,0.0,0.0,0.0,0.0,0.0
8907,0.0,0.0,-3.088999745444527e-13,0.0,-4.031255081717059e-12,4.734592678730813e-13,-1.057020278284725e-12,0.0
8908,0.0,0.0,0.0,0.0,-1.3412950691723548e-12,-1.0638998016467827e-12,0.0,0.0
8909,0.0,0.0,0.0,0.0,0.0,0.0,5.051155501062907e-13,1.3029607077759402e-12
8910,1.8822646804757385e-12,0.0,-1.4999245317679917e-12,0.0,-3.0990480471267707e-12,2.3485700287692494e-13,0.0,0.0
8911,0.0,-5.439820266256029e-13,-3.146604874852716e-13,0.0,0.0,2.3065552184838725e-12,1.2954717310178468e-13,0.0
8912,0.0,0.0,-2.836720112502518e-13,0.0,0.0,0.0,-1.251605206140555e-12,0.0
8913,0.0,0.0,-2.1088489071131054e-12,0.0,-1.0588982654744096e-11,7.850005466896286e-13,0.0,0.0
8914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8915,0.0,1.5979187758619469e-12,0.0,8.084921987754526e-13,4.168418089246125e-12,0.0,0.0,0.0
8916,-1.3122470117539983e-12,0.0,0.0,-2.749488556108895e-13,0.0,0.0,2.1807760915019237e-12,0.0
8917,0.0,0.0,0.0,0.0,0.0,-2.062253817822795e-12,0.0,1.1829923044648373e-12
8918,0.0,0.0,0.0,0.0,0.0,-2.071350659209746e-12,0.0,0.0
8919,0.0,0.0,9.469712177027054e-13,2.7474078036594304e-13,0.0,0.0,0.0,0.0
8920,0.0,0.0,-1.174161382357564e-12,0.0,0.0,2.8183586322916877e-13,0.0,0.0
8921,0.0,0.0,0.0,0.0,0.0,0.0,-1.9541796941503297e-12,0.0
8922,-2.291718801830471e-13,6.877200718941528e-13,0.0,0.0,-1.3042919739808578e-12,-1.430204400373226e-13,0.0,-8.887108871433048e-13
8923,0.0,-1.6607819372152954e-12,0.0,-3.525790364973164e-14,0.0,0.0,1.6223445689816407e-13,0.0
8924,0.0,0.0,-9.94801141284529e-13,-7.887570015246948e-13,7.54803989433082e-13,0.0,-1.1252155568091066e-12,0.0
8925,0.0,0.0,-9.742695584588814e-13,1.281567673714266e-12,2.0643927422368827e-12,0.0,1.5597949212913676e-12,0.0
8926,0.0,1.3815201445465364e-12,0.0,0.0,0.0,5.779463981702452e-14,0.0,0.0
8927,0.0,0.0,0.0,-1.3362630551989581e-12,0.0,0.0,0.0,2.268498456693881e-13
8928,0.0,9.670862523951775e-14,7.630944261672995e-14,0.0,0.0,-3.438178632528505e-13,0.0,1.3214970623548816e-12
8929,0.0,4.733307885294829e-13,2.381565552172745e-12,0.0,0.0,0.0,0.0,0.0
8930,0.0,3.176203786690764e-12,0.0,0.0,0.0,1.1254018682489518e-12,0.0,1.1051642478441996e-12
