,ASB1n1v2,ASB1n2v2,ASB1n3v2,ASB1n4v2,ASB1n5v2,,,,
442,5.758426,9.271787,1.113611,0.901658,9.907991,,,,
443,3.593142,9.418916,9.669185,19.817049,23.65905,,,,
444,0.040919,1.953078,4.868949,0.05237,6.85903,,,,
445,31.679329,50.466161,3.099164,4.42563,3.997034,,,,
446,4.203546,2.398771,1.026401,9.398977,2.372141,,,,
447,1.465401,2.93539,22.599428,6.553659,0.584113,,,,
448,12.791071,10.089166,1.586299,5.322341,0.269649,,,,
449,4.26554,4.279343,23.132214,10.658902,2.060502,,,,
450,14.867871,5.186686,5.109675,19.465816,8.567597,,,,
451,0.797765,2.731062,31.520345,0.940823,1.255905,,,,
452,5.606247,1.013114,14.468174,1.683978,0.806187,,,,
453,5.172623,0.49775,26.615389,10.273313,4.018466,,,,
454,3.706595,0.691483,8.71663,2.379959,7.096171,,,,
455,11.487211,2.480662,6.003025,2.366669,1.974058,,,,
456,5.213018,4.967758,10.410169,17.058373,1.85443,,,,
457,14.146364,6.851186,0.122969,6.206166,18.502082,,,,
458,4.623311,1.88078,11.401328,0.331138,50.605705,,,,
459,18.817923,2.865903,3.38323,0.384127,4.298558,,,,
460,1.772575,21.229816,0.323095,8.818587,3.302819,,,,
461,1.413612,9.292913,6.000536,2.591132,5.922362,,,,
462,11.310528,5.857549,4.54918,1.142167,15.713798,,,,
463,3.112464,9.079223,0.005392,8.519277,2.174706,,,,
464,4.113179,17.65182,10.647687,13.70304,8.278004,,,,
465,2.588768,0.234079,15.673683,11.118437,8.973187,,,,
466,0.29478,10.040183,17.213967,0.585657,0.168696,,,,
467,13.912016,26.274726,1.677248,14.488375,5.555955,,,,
468,4.424615,13.617473,1.757834,8.562803,3.340781,,,,
469,10.451578,0.473274,9.971554,3.051745,16.202048,,,,
470,8.44957,7.206682,16.389298,1.890715,1.635733,,,,
471,4.146213,6.473858,2.961644,4.079927,0.670629,,,,
472,4.069772,20.867013,1.298202,0.900546,4.241233,,,,
473,29.406316,3.839722,8.238056,30.45049,2.885904,,,,
474,2.650732,9.342989,17.417024,0.663464,10.44371,,,,
475,2.659271,8.806212,4.437512,2.861844,1.903475,,,,
476,2.317299,4.766737,0.338784,1.084496,3.88873,,,,
477,1.145558,5.305418,4.738106,4.699913,11.616782,,,,
478,6.267812,2.943541,3.111309,1.017939,0.830792,,,,
479,20.749301,8.29269,18.066554,3.399011,1.706381,,,,
480,15.448452,3.016403,2.430265,3.98113,7.559678,,,,
481,20.514463,6.752659,1.064217,0.58027,10.75514,,,,
482,4.42495,7.973708,1.341587,2.363248,4.324278,,,,
483,5.565767,1.042538,2.391023,2.484005,4.504966,,,,
484,11.510047,12.786823,11.25022,6.483513,10.060067,,,,
485,8.03722,18.29923,0.030383,0.601894,3.452166,,,,
486,0.338985,1.579046,12.833685,24.298935,1.1459,,,,
487,1.557175,3.969173,6.898732,9.105628,1.174892,,,,
488,41.048216,2.745487,2.118647,5.705253,0.62045,,,,
489,5.524148,15.160832,5.450191,3.273666,13.412533,,,,
490,0.806735,1.588353,4.656877,1.772737,1.132742,,,,
491,0.877407,21.251271,6.208539,0.529451,14.211321,,,,
492,3.960002,3.193437,3.301933,12.557464,9.626965,,,,
493,17.383,5.67863,6.249087,18.564299,7.553406,,,,
494,5.282546,2.640671,3.376881,1.06337,12.601017,,,,
495,30.500495,6.9732,4.553017,5.249648,8.963369,,,,
496,2.398394,5.238214,2.819769,6.370633,6.767171,,,,
497,1.301317,1.915098,8.270494,28.301565,18.270007,,,,
498,7.249863,10.880597,0.775912,8.989066,5.284788,,,,
499,16.71308,7.335836,1.38677,13.521376,6.621382,,,,
500,11.323224,16.122082,2.328735,3.842256,5.97097,,,,
501,8.741832,0.943649,3.043819,2.355057,0.598356,,,,
502,3.364989,11.948117,2.38898,0.018311,6.434461,,,,
503,9.764246,8.239114,11.326734,5.418436,3.332227,,,,
504,5.397724,0.355025,3.730914,4.010971,7.129789,,,,
505,11.572995,7.001497,2.335597,8.2975,21.726953,,,,
506,3.432641,4.040466,0.301602,14.400409,7.360842,,,,
507,2.994611,4.09078,8.243793,1.622057,0.25864,,,,
508,5.035933,2.383238,7.708328,22.538825,2.427046,,,,
509,0.173462,3.287316,5.058063,1.853304,4.871413,,,,
510,11.509547,0.003317,4.950366,6.010334,4.508583,,,,
511,0.263517,7.547914,8.358298,2.054058,10.125549,,,,
512,4.396109,1.786646,0.886111,0.060797,1.831572,,,,
513,2.282849,8.058498,2.513406,3.117628,5.021955,,,,
514,0.672131,8.263999,11.253672,14.825023,4.830169,,,,
515,5.722505,5.047591,13.626094,2.446818,0.472309,,,,
516,7.522623,1.510221,7.574575,2.842074,1.837239,,,,
517,0.748636,1.077273,17.70388,2.379531,14.390392,,,,
518,0.394944,9.512587,7.17923,2.929303,1.839621,,,,
519,3.576878,35.075488,3.555864,28.715251,6.734915,,,,
520,23.05253,9.166539,3.464216,7.383867,0.751387,,,,
521,9.942106,3.298147,0.917692,13.29789,1.186579,,,,
522,5.53611,23.261746,3.357635,2.300092,0.161899,,,,
523,11.75213,0.131566,1.614263,1.589456,15.093276,,,,
524,10.980188,10.137791,0.120901,10.643535,1.892599,,,,
525,2.432019,11.03612,8.56113,7.70168,8.038885,,,,
526,9.896281,16.333824,2.403423,3.584758,13.209174,,,,
527,11.506885,2.37545,1.447238,0.584267,8.949233,,,,
528,28.30595,6.368069,5.567462,9.479328,6.182485,,,,
529,2.51273,7.127959,21.160262,2.672147,7.065351,,,,
530,6.258433,23.805931,5.736667,8.864553,1.151189,,,,
531,21.05798,17.127428,0.771354,7.810984,1.965395,,,,
532,18.982918,7.597634,8.174469,2.066079,8.781458,,,,
533,5.869155,0.37886,3.223824,5.161724,15.315403,,,,
534,5.457548,3.138286,14.310311,3.626864,13.720247,,,,
535,11.599913,22.10632,1.543286,1.63033,14.783923,,,,
536,13.899162,0.297626,7.071414,8.114014,24.354382,,,,
537,4.497357,2.588445,29.657585,0.021093,1.55489,,,,
538,2.074711,1.734259,4.230351,5.799842,9.788902,,,,
539,0.927524,3.283763,0.572299,1.99748,7.03961,,,,
540,3.135126,11.556342,21.234605,26.272063,6.536858,,,,
541,5.524785,0.687956,3.864299,6.609288,18.558277,,,,
542,6.894238,15.389546,3.366836,6.192306,30.909233,,,,
543,0.98525,9.553624,3.186972,4.222567,1.156929,,,,
544,4.629475,4.331699,16.223822,8.865929,9.173587,,,,
545,4.301089,1.105569,3.521041,30.25148,0.444867,,,,
546,4.738093,5.616744,12.980911,1.171689,3.213533,,,,
547,15.687776,1.333589,8.090495,8.102033,4.011494,,,,
548,0.510384,6.523178,1.254687,3.341673,7.695789,,,,
549,2.607659,15.875349,6.896023,2.162463,20.490299,,,,
550,1.492571,5.555976,0.603162,1.092934,6.072813,,,,
551,15.681003,3.726667,3.876487,4.002782,0.202555,,,,
552,0.381422,10.864736,28.895576,1.221597,9.547518,,,,
553,1.285113,5.668086,4.222758,1.825566,10.460671,,,,
554,5.003183,17.648527,4.903717,9.092482,1.384023,,,,
555,27.136897,7.069602,1.354283,7.258862,10.217226,,,,
556,10.592986,15.076069,4.135233,0.498657,5.449323,,,,
557,4.563647,3.454883,5.061182,4.310016,8.751106,,,,
558,8.136711,7.482542,18.583064,3.281565,0.313843,,,,
559,38.198985,4.858698,24.59813,21.337664,16.905901,,,,
560,2.333627,0.770379,2.588176,0.556676,27.922205,,,,
561,7.615231,4.395928,14.026309,10.80173,8.13615,,,,
562,0.875699,10.435957,10.388488,4.959729,10.216111,,,,
563,3.090528,4.381476,5.713817,18.558802,10.865184,,,,
564,7.274366,10.49004,4.171164,3.447724,20.227881,,,,
565,9.759172,8.366253,16.292527,0.334887,10.947739,,,,
566,2.438633,21.601912,10.945354,1.233967,0.761158,,,,
567,4.52152,2.722103,5.680939,1.97222,0.915756,,,,
568,8.515556,6.577113,5.66846,14.401461,9.481969,,,,
569,4.966171,1.681863,1.151632,1.292183,17.725902,,,,
570,11.316309,0.074911,3.579912,10.067702,21.416212,,,,
571,7.788969,3.444286,1.645733,3.514663,1.689497,,,,
572,3.30213,2.25777,9.088547,0.538025,0.792426,,,,
573,17.890945,9.841002,10.004238,1.045188,30.156653,,,,
574,5.680337,1.950305,1.775166,12.73193,7.251441,,,,
575,7.352061,18.659649,22.959678,9.949723,7.686624,,,,
576,5.573198,1.99568,4.463811,1.471038,1.13385,,,,
577,8.238107,2.950125,0.006459,3.153469,23.448702,,,,
578,30.621187,4.087166,3.687068,2.519246,6.040017,,,,
579,7.761886,7.265133,5.999345,1.79469,3.273677,,,,
580,1.951022,1.102596,9.786647,0.968327,3.041464,,,,
581,3.75811,24.561478,14.507968,5.763947,0.197219,,,,
582,0.830258,9.978594,0.027483,2.613365,2.248765,,,,
583,10.984691,23.965256,2.507968,43.70925,5.063378,,,,
584,4.793526,12.030054,6.107299,4.409333,3.287899,,,,
585,1.689708,20.055054,13.110803,16.535958,7.438537,,,,
586,6.525815,19.854782,0.532387,16.22422,3.529149,,,,
587,7.194411,10.187262,14.567889,0.96281,0.980661,,,,
588,3.326592,22.357242,7.499023,1.717984,5.274384,,,,
589,1.409508,0.155629,7.94599,0.428671,25.270793,,,,
590,10.324138,13.508982,8.548153,1.522309,9.502716,,,,
591,2.937064,4.048269,11.390264,1.430551,7.009731,,,,
592,15.046864,0.356873,2.628321,2.880584,2.482779,,,,
593,0.826384,5.591094,5.665771,6.285078,2.750691,,,,
594,1.294991,4.3693,7.688347,10.473451,0.9511,,,,
595,15.753423,18.73233,3.188374,10.639732,25.903413,,,,
596,10.60401,3.538161,4.856857,13.369736,0.466726,,,,
597,1.099327,5.873987,1.137538,0.332584,0.487661,,,,
598,9.293304,0.390644,4.406307,3.48068,3.045655,,,,
599,0.791563,24.396536,4.018161,7.574272,15.044162,,,,
600,3.120595,9.58683,8.109747,15.324597,15.57857,,,,
601,3.107015,2.548793,26.682551,4.25984,1.007723,,,,
602,4.0285,4.549196,2.351871,0.95449,7.283998,,,,
603,4.946385,3.231946,1.926617,3.970978,1.097331,,,,
604,6.8139,4.936818,10.435557,4.536872,5.620977,,,,
605,0.486576,13.484567,3.803297,0.370855,0.544256,,,,
606,3.135791,2.780794,3.926676,6.308844,1.047178,,,,
607,6.650542,8.606335,26.944358,1.466438,1.755644,,,,
608,5.564849,3.795137,20.006499,6.003271,0.764282,,,,
609,6.017887,4.422741,1.989834,0.103456,1.218492,,,,
610,11.538326,1.579085,5.052468,17.140345,1.163887,,,,
611,12.35497,2.972189,1.545459,0.08798,2.258989,,,,
612,1.851905,9.687657,1.363139,18.553561,0.529987,,,,
613,6.326301,3.312593,3.920765,28.370077,1.796393,,,,
614,13.967811,10.688669,0.16091,4.564234,1.453646,,,,
615,10.368957,5.543619,10.66373,0.69423,20.436678,,,,
616,25.033319,1.036292,6.819741,7.790954,13.642338,,,,
617,0.937645,4.78299,2.153558,23.078847,9.977776,,,,
618,3.558827,3.395385,12.656885,2.296513,0.411782,,,,
619,3.737653,3.381258,15.442115,2.317285,4.422971,,,,
620,0.487735,31.142772,2.83014,4.72352,15.368917,,,,
621,0.746167,4.800716,0.02542,0.71581,3.310453,,,,
622,4.583076,23.980351,0.506161,0.107545,0.575759,,,,
623,23.643366,1.802637,2.806248,4.386448,29.44196,,,,
624,8.597327,11.013365,18.152854,23.744595,3.975699,,,,
625,1.248438,7.517063,0.171105,6.177192,12.061721,,,,
626,1.723179,7.819348,0.076886,0.46907,1.199241,,,,
627,7.828337,3.471069,21.137124,12.695414,5.624844,,,,
628,4.566637,13.214908,3.714596,12.22758,8.869787,,,,
629,4.664497,1.793517,5.118,6.390018,5.027424,,,,
630,1.922407,13.986715,3.869601,4.368572,1.073096,,,,
631,5.164404,5.759732,1.779414,8.53806,2.373898,,,,
632,7.260708,6.189538,2.030639,12.653638,7.240458,,,,
633,12.924474,1.797509,0.698427,2.014839,3.525228,,,,
634,11.019426,0.671922,2.985634,1.870482,4.622464,,,,
635,16.331806,5.529922,1.046952,0.205862,1.643146,,,,
636,1.162227,13.448421,0.325543,12.610319,2.73873,,,,
637,14.263522,8.440798,8.35993,1.896177,0.233936,,,,
638,9.487961,3.144397,14.199533,5.480036,1.233885,,,,
639,4.664727,14.244142,0.484316,27.8858,1.182569,,,,
640,26.202337,2.840095,7.906613,13.811612,12.697793,,,,
641,3.69901,2.762099,6.039924,1.514531,2.006816,,,,
642,1.429533,12.100489,13.539506,7.658507,1.603675,,,,
643,8.404536,6.274053,0.003926,7.056483,8.265169,,,,
644,6.541741,3.006354,16.035464,3.795212,3.350673,,,,
645,8.720462,12.712964,4.128003,0.733395,5.729416,,,,
646,21.928161,2.836354,14.697168,7.09984,6.103102,,,,
647,5.874675,1.905138,2.492514,7.917651,6.231732,,,,
648,4.772166,1.932914,1.646161,49.096578,0.87216,,,,
649,2.386303,6.158789,3.433189,5.328753,1.765005,,,,
650,10.144244,0.549627,8.560543,8.38965,6.148472,,,,
651,17.159048,10.298219,6.549594,0.759467,6.608099,,,,
652,0.723864,2.801642,1.47356,5.140201,6.046785,,,,
653,0.213368,2.432284,2.808631,1.597953,6.380883,,,,
654,0.388994,38.356895,2.635682,3.148985,3.787421,,,,
655,2.196484,3.894484,11.898367,5.964986,6.867309,,,,
656,38.307345,14.125755,1.940623,2.700006,1.704132,,,,
657,7.119433,10.989151,3.380158,7.83743,34.906634,,,,
658,1.147429,15.28535,14.050499,2.156405,0.371583,,,,
659,15.400895,10.460815,5.882547,2.023523,8.885301,,,,
660,19.86323,8.617824,2.006221,13.280632,2.916039,,,,
661,5.323882,23.90761,3.328829,10.895659,1.721109,,,,
662,0.832395,8.653613,12.13328,3.058897,16.71058,,,,
663,0.599304,2.032702,7.254372,9.899988,6.732367,,,,
664,3.057622,9.611509,9.74198,6.064327,2.07491,,,,
665,0.682279,0.295851,0.192968,2.532312,6.562041,,,,
666,3.454508,4.866196,2.862604,17.436109,6.121681,,,,
667,16.998661,1.929562,3.778918,16.183212,11.59625,,,,
668,8.215618,3.190826,7.141749,9.996449,1.459625,,,,
669,13.633362,7.466055,5.745051,6.141034,5.798319,,,,
670,6.218774,10.799788,5.134543,0.575861,3.190718,,,,
671,1.502361,1.457338,2.161327,0.71625,2.161568,,,,
672,1.917178,2.102087,0.190819,4.009604,1.398837,,,,
673,11.436001,5.883982,9.242197,3.354827,4.184917,,,,
674,2.415012,4.725704,5.034937,2.036675,26.871956,,,,
675,13.723715,0.126805,24.451444,2.356303,0.86621,,,,
676,5.780929,2.432912,2.341506,7.572787,1.978078,,,,
677,0.657282,1.829367,3.094142,28.317668,2.242604,,,,
678,1.084558,0.84554,8.138958,2.971482,4.659436,,,,
679,1.616831,13.129677,15.925305,4.788123,16.676413,,,,
680,18.819903,11.789595,8.424356,8.917848,14.246985,,,,
681,1.128013,4.474125,6.392861,0.005524,3.057351,,,,
682,3.268581,2.020571,0.930604,14.128812,13.565713,,,,
683,1.814102,16.116713,23.392236,7.228029,11.22845,,,,
684,18.015139,0.343525,4.911209,0.004566,6.043355,,,,
685,38.417181,1.848874,0.249506,0.369297,8.639937,,,,
686,3.047259,2.48858,2.059849,1.586054,1.447687,,,,
687,9.471179,2.081396,9.600026,1.085482,4.521264,,,,
688,3.668813,5.138795,4.598634,7.539436,13.588023,,,,
689,11.330019,6.278428,0.314766,9.595089,1.00757,,,,
690,6.416534,4.764389,0.58913,3.961129,13.885786,,,,
691,9.825094,5.550652,13.47054,4.075321,1.307165,,,,
692,2.010447,10.143782,0.545699,0.173355,1.574949,,,,
693,6.644598,26.906946,9.108822,0.946075,10.765528,,,,
694,4.017618,12.595971,6.028487,8.885175,4.011845,,,,
695,3.092714,5.403911,2.2869,5.72353,8.568059,,,,
696,5.3633,7.561951,3.174836,2.740999,2.418658,,,,
697,13.82552,2.581803,6.939179,3.621789,3.865529,,,,
698,0.997432,14.395799,0.04391,7.450022,4.640783,,,,
699,1.741303,0.799875,3.190922,1.429714,8.045926,,,,
700,4.411826,9.717063,7.378017,1.581382,2.547351,,,,
701,2.513019,8.015469,1.278007,2.448425,2.518979,,,,
702,12.263371,3.06608,5.944313,0.861193,6.713833,,,,
703,0.119359,6.34446,1.931108,9.815831,12.034998,,,,
704,0.475709,2.031581,1.818768,9.368521,7.943243,,,,
705,2.334086,1.284826,12.672604,4.924567,1.283238,,,,
706,10.784534,11.501088,4.943505,7.223852,0.322605,,,,
707,18.800847,2.518884,12.954808,19.765154,7.894101,,,,
708,8.372346,9.957223,15.58722,7.110368,1.371761,,,,
709,3.753186,0.416601,2.744781,1.85631,16.464277,,,,
710,7.87377,5.380283,4.975891,8.268139,3.642306,,,,
711,4.803542,5.295963,7.67794,3.071293,2.840184,,,,
712,1.443342,2.027169,8.622238,8.945632,4.110324,,,,
713,18.222519,9.309378,4.13846,1.972397,20.146931,,,,
714,0.638755,9.722996,0.162208,2.397088,8.307911,,,,
715,20.908853,2.908496,1.541912,31.670233,1.858382,,,,
716,6.681482,24.984961,1.947505,0.366428,2.864419,,,,
717,7.386324,14.910753,0.199309,4.662681,4.761546,,,,
718,1.122399,1.163952,3.422223,3.268121,7.533023,,,,
719,0.948634,2.642694,2.007639,1.870745,3.093368,,,,
720,2.512071,13.880208,2.205054,24.235627,3.610282,,,,
721,1.479404,4.582841,1.864165,5.649392,1.447926,,,,
722,21.212181,6.365024,4.335368,4.463935,9.882796,,,,
723,6.476931,11.581672,1.429069,5.915005,4.856044,,,,
724,0.439109,6.066462,3.61346,0.359706,4.725973,,,,
725,6.23455,3.058802,13.947404,0.611681,7.488142,,,,
726,10.780404,3.975272,5.94208,4.229197,17.281181,,,,
727,8.890308,3.812273,3.290185,7.258811,3.540368,,,,
728,1.182145,5.88048,1.886435,4.805486,6.572225,,,,
729,4.74946,4.523586,8.827175,2.087621,6.243749,,,,
730,9.325157,6.562661,5.679254,23.922926,15.041507,,,,
731,2.624853,24.926208,1.457098,1.555683,7.665471,,,,
732,3.578126,2.107706,19.29889,10.555657,2.698794,,,,
733,3.06519,0.593512,1.770176,9.993632,0.456824,,,,
734,4.008855,5.686847,4.502109,7.665369,7.150871,,,,
735,12.865355,1.23482,6.617708,5.508855,7.429211,,,,
736,12.5421,7.375537,2.409826,1.972449,15.251682,,,,
737,11.373475,7.108517,14.498611,2.242827,8.532333,,,,
738,8.327319,2.535167,7.859065,0.753092,7.868309,,,,
739,4.737467,33.002528,12.617162,14.372252,10.693812,,,,
740,1.687081,4.697673,2.66337,17.195977,0.853794,,,,
741,8.111786,3.531692,8.976097,4.488864,3.530681,,,,
742,0.298052,1.122539,6.615014,10.987009,8.646465,,,,
743,0.437836,7.448105,2.299691,5.900173,3.283002,,,,
744,2.727214,1.075633,1.373953,4.925481,1.866225,,,,
745,0.297531,2.483775,3.648267,5.190093,10.259021,,,,
746,3.20648,1.089565,7.851854,10.615394,23.329215,,,,
747,25.121237,4.065415,0.283374,7.693877,0.60276,,,,
748,2.180553,9.828927,16.901213,4.531528,13.153859,,,,
749,3.897605,5.265776,7.316567,1.185323,10.678727,,,,
750,1.522556,4.913972,5.961199,6.823106,5.482567,,,,
751,6.503554,17.273006,0.904376,0.831611,0.128109,,,,
752,3.453097,3.467272,3.459017,2.789457,10.791265,,,,
753,6.483252,5.398837,13.067166,3.954064,9.356382,,,,
754,4.453839,11.757526,8.215396,2.830253,3.285581,,,,
755,9.515312,2.578027,1.350276,13.008554,30.16517,,,,
756,5.952511,10.937559,1.29814,16.13925,4.374201,,,,
757,5.041153,2.557271,7.633368,4.80452,0.917031,,,,
758,5.760336,0.164281,21.297912,8.82,1.506596,,,,
759,8.798569,12.499511,3.146188,3.112763,0.625859,,,,
760,5.155025,4.997374,0.340409,4.86486,0.339374,,,,
761,12.976162,5.785394,12.474042,1.9505,2.053507,,,,
762,5.53954,0.050762,3.789678,5.770665,2.699248,,,,
763,8.255262,4.906494,2.113407,0.817974,3.581977,,,,
764,16.382992,0.818921,2.781629,0.356172,7.927335,,,,
765,2.633585,1.318727,1.166477,0.525036,0.610588,,,,
766,20.749989,0.110083,0.107489,5.036866,0.572972,,,,
767,1.701845,1.440307,5.311152,4.250302,0.303852,,,,
768,3.120796,2.662635,9.26532,2.151349,1.830354,,,,
769,4.094988,0.444861,11.963906,14.310559,2.518448,,,,
770,3.361354,3.165938,5.774652,2.012119,1.43194,,,,
771,0.187053,6.018492,1.879375,1.005779,0.091372,,,,
772,6.723332,0.306849,10.284417,0.323257,0.173607,,,,
773,6.745888,20.004942,17.096358,6.412895,10.048149,,,,
774,1.370596,2.405384,7.905241,10.3979,10.112162,,,,
775,23.492903,0.15464,7.172258,6.548075,5.856249,,,,
776,7.411433,1.580702,2.144077,6.481077,3.98885,,,,
777,23.166773,1.89737,10.679676,8.830694,9.577882,,,,
778,1.32985,7.295855,12.114587,23.630902,2.1345,,,,
779,8.837,2.604707,11.616387,16.606193,2.455051,,,,
780,4.37993,5.016618,0.737883,4.244431,13.399599,,,,
781,45.700599,3.92095,4.640957,9.391211,14.571126,,,,
782,2.252973,5.186104,15.643804,4.445638,8.855631,,,,
783,10.375602,0.475146,14.939044,9.281087,4.158558,,,,
784,11.601689,5.884802,7.806042,0.429736,10.128825,,,,
785,3.756538,1.285668,3.741267,0.644887,4.718382,,,,
786,3.692728,3.158665,15.193225,16.361754,3.952936,,,,
787,2.121883,3.008871,7.891904,2.176319,5.931482,,,,
788,1.496888,6.630769,14.569015,9.380127,0.655749,,,,
789,6.100627,13.329854,7.216082,3.635042,5.330855,,,,
790,2.807226,15.428234,3.519581,13.785434,15.961585,,,,
791,17.654955,50.107559,0.75188,5.089822,4.937089,,,,
792,6.737912,0.446924,8.087443,7.697756,27.261701,,,,
793,12.786809,0.002032,3.665317,0.482768,2.364208,,,,
794,10.181375,3.569095,17.818785,3.052216,14.493821,,,,
795,3.21976,1.350886,7.783018,0.843671,9.27401,,,,
796,6.58611,7.887006,5.589119,1.909459,10.734376,,,,
797,4.290731,19.106126,0.787255,2.814734,0.452202,,,,
798,25.89758,8.176614,25.682786,0.67354,5.507293,,,,
799,4.126116,11.850318,1.272241,23.164823,11.27994,,,,
800,3.96968,6.489045,13.601127,8.56046,2.031646,,,,
801,2.273329,0.135166,1.17798,1.019997,0.569715,,,,
802,23.437959,3.423406,7.657734,6.637318,22.870185,,,,
803,16.75828,13.328538,4.343601,1.515382,2.376837,,,,
804,14.53174,12.104025,4.113711,3.325264,4.725638,,,,
805,3.33462,7.566014,1.713014,10.107441,0.077494,,,,
806,2.039167,2.612169,0.231284,0.536865,5.99532,,,,
807,15.995905,2.340884,9.086386,0.419627,4.606531,,,,
808,10.073717,13.408712,7.172972,1.864397,0.073231,,,,
809,5.606596,1.113803,1.374201,6.743773,1.033928,,,,
810,1.604686,1.139818,18.130664,0.81675,4.096621,,,,
811,20.462263,2.431304,2.871389,8.544937,2.284512,,,,
812,13.020786,9.196704,18.507465,14.096182,4.100287,,,,
813,1.389535,4.153137,18.414195,9.531456,2.586819,,,,
814,2.485946,5.278723,3.505293,5.060061,1.848003,,,,
815,3.074264,17.174522,1.433748,27.613222,1.557175,,,,
816,18.52935,23.312895,0.449403,8.582729,18.763073,,,,
817,14.450821,11.560241,0.523605,9.827227,0.030523,,,,
818,6.428443,3.999026,9.917537,0.575828,3.025906,,,,
819,4.750293,8.24466,7.03492,14.081428,0.681507,,,,
820,2.003984,3.448103,11.352367,10.735308,4.21716,,,,
821,25.351263,14.468957,0.984913,0.717773,20.930903,,,,
